0.0256648 	12.4113 	0.0642661 	513.485 	7.77777 	0.0131926 	0.217282 	1.76752 	2.85366e-05 	16.5794 	
0.0253676 	12.3131 	0.0627943 	508.73 	7.7406 	0.0130043 	0.215 	1.74726 	2.84128e-05 	16.4279 	
0.0250727 	12.2148 	0.0613325 	503.986 	7.70311 	0.0128157 	0.21273 	1.72695 	2.82879e-05 	16.2768 	
0.0247801 	12.1165 	0.0598814 	499.255 	7.66529 	0.0126269 	0.210472 	1.70659 	2.81618e-05 	16.126 	
0.0244895 	12.0182 	0.0584421 	494.534 	7.62716 	0.0124379 	0.208225 	1.68619 	2.80345e-05 	15.9755 	
0.024201 	11.9197 	0.0570154 	489.825 	7.58873 	0.012249 	0.20599 	1.66576 	2.79062e-05 	15.8253 	
0.0239145 	11.8213 	0.0556022 	485.126 	7.55002 	0.0120601 	0.203764 	1.64531 	2.77769e-05 	15.6755 	
0.02363 	11.7228 	0.0542031 	480.437 	7.51104 	0.0118714 	0.20155 	1.62484 	2.76466e-05 	15.5259 	
0.0233473 	11.6242 	0.052819 	475.759 	7.47179 	0.0116829 	0.199345 	1.60437 	2.75153e-05 	15.3765 	
0.0230664 	11.5256 	0.0514505 	471.09 	7.43229 	0.0114948 	0.197151 	1.58389 	2.73831e-05 	15.2275 	
0.0227873 	11.427 	0.0500985 	466.431 	7.39255 	0.0113072 	0.194965 	1.56342 	2.72501e-05 	15.0787 	
0.02251 	11.3283 	0.0487634 	461.781 	7.35259 	0.0111201 	0.192789 	1.54296 	2.71162e-05 	14.9302 	
0.0222343 	11.2296 	0.0474458 	457.14 	7.31241 	0.0109336 	0.190622 	1.52252 	2.69815e-05 	14.782 	
0.0219601 	11.1308 	0.0461464 	452.508 	7.27202 	0.0107479 	0.188464 	1.50211 	2.68462e-05 	14.634 	
0.0216876 	11.0321 	0.0448657 	447.884 	7.23144 	0.0105629 	0.186314 	1.48173 	2.67101e-05 	14.4862 	
0.0214166 	10.9332 	0.043604 	443.269 	7.19068 	0.0103788 	0.184172 	1.46139 	2.65734e-05 	14.3387 	
0.021147 	10.8344 	0.042362 	438.661 	7.14975 	0.0101957 	0.182039 	1.4411 	2.6436e-05 	14.1914 	
0.0208789 	10.7355 	0.0411399 	434.062 	7.10867 	0.0100136 	0.179912 	1.42086 	2.62981e-05 	14.0443 	
0.0206121 	10.6366 	0.0399381 	429.47 	7.06743 	0.00983255 	0.177794 	1.40068 	2.61597e-05 	13.8975 	
0.0203468 	10.5376 	0.038757 	424.886 	7.02606 	0.00965269 	0.175683 	1.38057 	2.60209e-05 	13.7508 	
0.0200827 	10.4386 	0.0375969 	420.308 	6.98457 	0.00947406 	0.173578 	1.36053 	2.58815e-05 	13.6044 	
0.0198199 	10.3396 	0.036458 	415.738 	6.94297 	0.00929673 	0.171481 	1.34057 	2.57418e-05 	13.4581 	
0.0195583 	10.2405 	0.0353406 	411.174 	6.90126 	0.00912075 	0.16939 	1.32069 	2.56018e-05 	13.3121 	
0.0192979 	10.1415 	0.0342448 	406.617 	6.85946 	0.00894619 	0.167306 	1.3009 	2.54614e-05 	13.1662 	
0.0190387 	10.0423 	0.0331709 	402.066 	6.81758 	0.00877311 	0.165228 	1.2812 	2.53208e-05 	13.0205 	
0.0187807 	9.9432 	0.0321188 	397.521 	6.77564 	0.00860156 	0.163156 	1.2616 	2.518e-05 	12.875 	
0.0185237 	9.84402 	0.0310888 	392.982 	6.73363 	0.0084316 	0.161091 	1.24211 	2.5039e-05 	12.7297 	
0.0182679 	9.7448 	0.030081 	388.449 	6.69158 	0.00826327 	0.159031 	1.22273 	2.48978e-05 	12.5845 	
0.0180131 	9.64554 	0.0290952 	383.921 	6.64949 	0.00809662 	0.156976 	1.20347 	2.47566e-05 	12.4395 	
0.0177593 	9.54625 	0.0281317 	379.399 	6.60737 	0.00793169 	0.154927 	1.18432 	2.46153e-05 	12.2946 	
0.0175051 	9.44649 	0.0271903 	374.859 	6.56522 	0.00776854 	0.152873 	1.16529 	2.4474e-05 	12.1492 	
0.0172505 	9.34625 	0.026271 	370.301 	6.52304 	0.0076072 	0.150812 	1.14637 	2.43327e-05 	12.0032 	
0.0169954 	9.24555 	0.0253737 	365.726 	6.48085 	0.00744771 	0.148746 	1.12758 	2.41915e-05 	11.8566 	
0.0167398 	9.14436 	0.0244984 	361.134 	6.43864 	0.0072901 	0.146673 	1.1089 	2.40505e-05 	11.7095 	
0.0164839 	9.04269 	0.0236449 	356.523 	6.39644 	0.00713441 	0.144596 	1.09036 	2.39095e-05 	11.5618 	
0.0162276 	8.94054 	0.0228132 	351.896 	6.35424 	0.00698066 	0.142512 	1.07196 	2.37688e-05 	11.4135 	
0.0159708 	8.8379 	0.0220029 	347.251 	6.31207 	0.00682889 	0.140423 	1.05369 	2.36283e-05 	11.2647 	
0.0157138 	8.73476 	0.0212141 	342.588 	6.26992 	0.00667913 	0.138329 	1.03557 	2.3488e-05 	11.1153 	
